Bug_id,Timestamp,Assignee,Status,Components,os,Product,Resolution,Severity,Summary
322299,2006-01-03 19:09:03,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,0,launch thunderbird filenames disabled
322300,2006-01-03 19:09:37,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,0,launch thunderbird
322322,2006-01-04 01:36:02,Unassigned,RESOLVED,General,Mac OS X,Thunderbird,WORKSFORME,1,moving imap mails local folder slow conection looping automatic check new mail
322323,2006-01-04 01:51:28,Unassigned,RESOLVED,Account Manager,Linux,Thunderbird,FIXED,0,multiple smtp accounts isp listed uniquely
322330,2006-01-04 02:48:32,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,WORKSFORME,0,message scrolling icons tool bar
322333,2008-08-28 09:18:21,nobody@mozilla.org,RESOLVED,Account Manager,Windows XP,Thunderbird,INCOMPLETE,0,wav file activates prematurely
322334,2008-08-28 09:18:21,nobody@mozilla.org,RESOLVED,General,Windows XP,Thunderbird,INCOMPLETE,0,connection send failure disconnected
322343,2008-03-16 16:41:14,nobody@mozilla.org,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,1,cpu hang closing tb
322346,2006-01-04 05:25:38,Unassigned,RESOLVED,General,Linux,Thunderbird,INCOMPLETE,0,start thunderbird fedora core stenz kernel fc
322356,2006-01-04 06:50:34,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,WORKSFORME,0,chrome gone beserk
322361,2006-01-04 07:28:42,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,total number newsgroup messages downloaded news server shown correctly statusbar
322372,2006-01-04 09:11:24,Unassigned,RESOLVED,Security,Windows XP,Thunderbird,DUPLICATE,0,master password bypassed mail accessed
322399,2008-08-28 09:18:23,nobody@mozilla.org,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,INCOMPLETE,0,thunderbird shows pasted filtered list excel expected filtered message window retains uses copying purposes complete unfiltered list underlying message source
322408,2006-01-04 14:13:57,Unassigned,RESOLVED,Message Compose Window,Linux,Thunderbird,INCOMPLETE,1,freeze replacing word spellcheck sending email
322449,2006-01-04 23:59:49,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,DUPLICATE,0,comma separated considered multiple sender
322464,2006-01-05 04:08:06,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,WORKSFORME,0,using spelling
322465,2006-01-05 04:10:10,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,DUPLICATE,0,using spelling
322470,2006-01-05 04:53:43,Unassigned,RESOLVED,General,Linux,Thunderbird,DUPLICATE,0,missing contenttype default value textplain doesnt work contenttransferencoding base
322472,2006-01-05 04:55:24,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,messages grouped date week contains messages messages received yesterday
322476,2006-01-05 05:39:18,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,message marked read deleted
322486,2006-01-05 06:49:05,Unassigned,RESOLVED,General,Mac OS X,Thunderbird,DUPLICATE,0,usability new message cmdn mac os x
322510,2006-01-05 11:31:04,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,INCOMPLETE,1,lost message pane information copying local folder
322524,2006-01-05 14:26:19,Unassigned,RESOLVED,Mail Window Front End,All,Thunderbird,DUPLICATE,1,dataloss moving mail subfolders
322525,2008-08-28 09:18:26,nobody@mozilla.org,RESOLVED,Message Compose Window,Linux,Thunderbird,WORKSFORME,0,address autocompletion decides fast
322553,2006-01-06 00:30:51,Unassigned,RESOLVED,General,Linux,Thunderbird,INVALID,0,spamfriendly messageids
322584,2006-01-06 09:21:02,Unassigned,RESOLVED,Account Manager,Windows 2000,Thunderbird,INCOMPLETE,1,option enter username newsgroup account
322598,2006-01-06 11:34:05,Unassigned,RESOLVED,Message Compose Window,Windows 2000,Thunderbird,DUPLICATE,1,crash thunderbirdexe x x sending closing compose draft window
322604,2006-01-06 12:20:55,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,scroll word wrap messages long email address
322605,2006-01-06 12:50:46,Unassigned,RESOLVED,Message Compose Window,Linux,Thunderbird,DUPLICATE,0,wrong tooltip save icons submenu entries
322611,2006-01-06 13:55:40,Unassigned,RESOLVED,General,Windows XP,Thunderbird,INVALID,1,bad spam filtering like spam way customize
322628,2007-06-06 04:38:15,nobody@mozilla.org,RESOLVED,Build Config,Windows XP,Thunderbird,FIXED,1,palm sync build changes automate build install profile extensions
322635,2008-08-28 09:18:29,nobody@mozilla.org,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,WORKSFORME,0,selection folder message blue background
322638,2006-01-06 18:40:14,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,DUPLICATE,1,sum option signature quote image signature signature images stripped sending quoted message
322653,2006-01-07 00:49:12,Unassigned,RESOLVED,Mail Window Front End,All,Thunderbird,DUPLICATE,0,unknown namespace prefix html ruleset ignored bad selector messagebodycss
322654,2006-01-07 00:52:22,Unassigned,VERIFIED,General,All,Thunderbird,DUPLICATE,0,dialog assignment undeclared variable gselectedpage
322677,2006-01-07 07:59:01,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,WORKSFORME,0,disconected isp accounts prevent sending mail gmail pop asks password wrong account
322682,2006-01-07 08:23:54,Unassigned,RESOLVED,General,All,Thunderbird,WORKSFORME,0,extensions dialogs called extension properties
322694,2006-01-07 11:33:03,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,INCOMPLETE,1,download emails
322710,2006-01-07 15:41:27,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,INCOMPLETE,1,mail deleted downloading rest message message pane pop setting fetch headers
322713,2006-01-07 16:27:43,Unassigned,RESOLVED,General,Windows XP,Thunderbird,INVALID,0,strange characters
322719,2006-01-07 18:49:47,Unassigned,RESOLVED,Security,Windows XP,Thunderbird,INCOMPLETE,1,thunderbird does connect mailsmtp manual proxy
322748,2008-08-28 09:18:30,nobody@mozilla.org,RESOLVED,General,Windows Server 2003,Thunderbird,INCOMPLETE,0,thunderbird selects wrong browser non administrator users
322752,2008-08-28 09:18:31,nobody@mozilla.org,RESOLVED,Preferences,Windows XP,Thunderbird,FIXED,0,download actions panel dialog labeled attachmenthandling actions
322766,2006-01-08 12:30:51,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,missing scrollbar plenty attachments
322782,2006-01-08 15:58:49,Unassigned,RESOLVED,General,Windows ME,Thunderbird,DUPLICATE,1,receive message thunderbird states c proper protocol
322789,2006-01-08 17:14:06,Unassigned,RESOLVED,General,Mac OS X,Thunderbird,WORKSFORME,1,thunderbird rc fails fetch mail application hidden
322808,2006-01-08 23:42:34,Unassigned,RESOLVED,General,All,Thunderbird,FIXED,0,launch extension using chrome option
322815,2006-01-09 04:52:20,Unassigned,RESOLVED,Message Compose Window,Mac OS X,Thunderbird,DUPLICATE,1,fehler getthreadtree defined
322821,2006-01-09 06:22:17,Unassigned,RESOLVED,General,Windows Server 2003,Thunderbird,WORKSFORME,0,draft mails saved marked read
322847,2006-01-09 12:40:33,Unassigned,VERIFIED,Mail Window Front End,All,Thunderbird,DUPLICATE,1,message does appear message pane clicking subject
322856,2006-01-09 14:08:00,Unassigned,RESOLVED,General,Windows 2000,Thunderbird,WORKSFORME,0,password dialog tab order wrong skips remember password
322857,2006-01-09 14:10:00,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,DUPLICATE,0,default composition font lost bullet item added
322900,2006-01-10 00:18:32,Unassigned,RESOLVED,Message Compose Window,Windows 2000,Thunderbird,DUPLICATE,0,inconsistency mail address autocomplete
322924,2006-01-10 06:06:55,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,0,error detach file exists
322931,2006-01-10 06:59:28,Unassigned,RESOLVED,Preferences,Other,Thunderbird,INVALID,0,windows millenium ok annuler button paramtre des comptes
322933,2006-01-10 07:07:37,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,WORKSFORME,1,formatting fouls composing
322941,2008-08-28 09:18:33,nobody@mozilla.org,RESOLVED,Account Manager,Windows XP,Thunderbird,INCOMPLETE,0,spaces address removed
322961,2006-01-10 11:52:45,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,unable print attached email
322980,2006-01-10 13:19:40,Unassigned,RESOLVED,Mail Window Front End,Windows 2000,Thunderbird,DUPLICATE,0,message shown message marked spam
322994,2006-01-10 14:36:56,Unassigned,RESOLVED,Installer,Windows XP,Thunderbird,FIXED,0,remove palm related files installer
322995,2006-01-10 14:47:51,Unassigned,RESOLVED,Account Manager,Windows XP,Thunderbird,DUPLICATE,0,multiple identities server smtp server setting doesnt work identities
323018,2008-08-28 09:18:34,nobody@mozilla.org,RESOLVED,Mail Window Front End,Mac OS X,Thunderbird,INCOMPLETE,0,wordwrap fail body text base encoded
323042,2008-06-12 20:19:05,nobody@mozilla.org,RESOLVED,General,Windows XP,Thunderbird,INCOMPLETE,0,enter key disabled program
323050,2006-01-11 08:32:43,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,proxy authentication dialog prefilled password manager
323059,2006-01-11 09:35:58,Unassigned,RESOLVED,Installer,Windows XP,Thunderbird,WORKSFORME,0,thunderbird spanish latin american espaol amrica control pannel uninstall
323068,2006-01-11 11:29:52,Unassigned,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,1,mail deleted highlighting text deleted forwarding
323072,2006-01-11 11:51:49,Unassigned,RESOLVED,Message Compose Window,Windows 2000,Thunderbird,DUPLICATE,0,linefeeds dropped converting html plain text messages
323101,2006-01-11 16:57:31,Unassigned,RESOLVED,General,All,Thunderbird,FIXED,1,run filters folder doesnt
323118,2006-01-11 21:38:40,Unassigned,RESOLVED,Account Manager,Windows 98,Thunderbird,WORKSFORME,1,maximum email accounts folders
323121,2006-01-11 22:28:41,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,select doesnt select
323122,2006-01-11 22:54:08,Unassigned,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,0,installed addon dictonaries visible extension
323125,2006-01-11 23:48:23,Unassigned,VERIFIED,Mail Window Front End,Mac OS X,Thunderbird,INVALID,0,german umlauts displayed subjects
323128,2006-01-12 00:29:14,Unassigned,RESOLVED,General,Linux,Thunderbird,DUPLICATE,0,height width options known launching thunderbird
323129,2006-01-12 00:30:39,Unassigned,RESOLVED,General,Windows 2000,Thunderbird,DUPLICATE,0,import eml file
323139,2008-07-23 08:19:59,nobody@mozilla.org,RESOLVED,General,Windows XP,Thunderbird,INCOMPLETE,0,messages inbox disappear reappear directed away inbox
323140,2006-01-12 03:54:28,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,INCOMPLETE,1,colon local directory converted
323145,2006-01-12 04:36:04,Unassigned,RESOLVED,Build Config,Windows XP,Thunderbird,DUPLICATE,0,ln builds ship installedchrometxt
323149,2006-01-12 04:59:56,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,DUPLICATE,0,edit new makes message plain text mail didnt contain richtext
323151,2008-08-28 09:18:36,nobody@mozilla.org,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,0,leaked documents xml binding files
323157,2006-01-12 06:07:56,Unassigned,RESOLVED,General,Mac OS X,Thunderbird,DUPLICATE,1,secure authentication fails used cyrus imap
323159,2012-04-03 11:48:25,acelists@atlas.sk,VERIFIED,Account Manager,Windows XP,Thunderbird,FIXED,0,make obvious junk mail log adaptive junk mail control trust junk mail headers set consistent ui log locationaccess
323170,2006-01-12 07:40:09,Unassigned,RESOLVED,Message Compose Window,Mac OS X,Thunderbird,DUPLICATE,0,select left arrow does bring beginning message
323184,2006-01-12 08:59:46,Unassigned,RESOLVED,Migration,Windows XP,Thunderbird,DUPLICATE,1,html mail munged thunderbird migrated data outlook
323186,2006-01-12 09:11:13,Unassigned,RESOLVED,Installer,Windows Server 2003,Thunderbird,FIXED,0,uninstall thunderbird uninstall log folder
323191,2008-08-25 11:11:49,nobody@mozilla.org,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,WORKSFORME,0,times reading large imap folders increase timeout value
323193,2008-08-28 09:18:38,nobody@mozilla.org,RESOLVED,Message Compose Window,Windows XP,Thunderbird,INCOMPLETE,1,smtp server timeout set low send client ip invalid reverse dns
323199,2008-08-28 09:18:38,nobody@mozilla.org,RESOLVED,Account Manager,Linux,Thunderbird,INCOMPLETE,0,creating new account does creates new directory
323203,2006-01-12 10:52:27,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,1,imap return receipts sent
323217,2006-01-12 12:19:27,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,message view window plain text mode arbitrarily takes carriage returns
323220,2006-01-12 12:29:11,Unassigned,RESOLVED,General,Windows XP,Thunderbird,INVALID,0,create account using yahoo email
323226,2006-01-12 13:14:29,Unassigned,RESOLVED,Installer,Windows XP,Thunderbird,INCOMPLETE,1,thunderbird zip file wouldnt execute second download program installed wouldnt open
323248,2006-01-12 16:03:25,Unassigned,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,0,clicking link error message
323253,2006-01-12 17:22:00,Unassigned,RESOLVED,Migration,Windows XP,Thunderbird,DUPLICATE,0,messages imported outlook express lose account field
323276,2008-08-28 09:18:39,nobody@mozilla.org,RESOLVED,Mail Window Front End,Mac OS X,Thunderbird,WORKSFORME,0,j keypress junk documented menu
323284,2006-01-13 02:02:30,Unassigned,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,1,thunderbird hangs viewing newsgroup label
323286,2006-01-13 02:48:54,Unassigned,RESOLVED,Preferences,Linux,Thunderbird,WORKSFORME,0,adding new dictionary user root fails claims worked
323300,2006-01-13 05:21:07,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,WORKSFORME,0,wrong open default info doubleclicking attachments
323301,2006-01-13 05:31:36,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,WORKSFORME,1,enigmail plugin crashes thunderbird completely editing mails
323305,2006-01-13 06:24:21,Unassigned,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,1,thunderbird crashes reason
323316,2006-01-13 08:57:26,Unassigned,RESOLVED,Security,Windows XP,Thunderbird,INCOMPLETE,1,incorrect encrypted password saved
323319,2006-01-13 09:35:26,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,forward forwarded email attachments forwarding containing mail
323323,2006-01-13 09:53:25,Unassigned,RESOLVED,Preferences,All,Thunderbird,DUPLICATE,1,editpreferences dialog blank
323332,2008-08-28 09:18:40,nobody@mozilla.org,RESOLVED,Message Compose Window,Windows XP,Thunderbird,INCOMPLETE,0,send attachments wmsaccess sendobject mapi wrong file attached error condition
323334,2006-01-13 11:21:46,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,alert pops opening new message c registered protocol
323335,2006-01-13 11:23:05,Unassigned,RESOLVED,Mail Window Front End,Linux,Thunderbird,INVALID,0,open txt attachment
323341,2006-01-13 12:09:58,Unassigned,RESOLVED,Mail Window Front End,Mac OS X,Thunderbird,DUPLICATE,0,reply forward saved draft sent original message markedflagged replied
323351,2006-01-13 13:55:16,Unassigned,RESOLVED,Message Compose Window,All,Thunderbird,FIXED,0,auto save time sooner
323359,2006-01-13 14:58:01,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,input focus gets switched away rss article list pane advancing article
323360,2006-01-13 15:57:18,Unassigned,RESOLVED,Migration,Windows 2000,Thunderbird,INVALID,0,migration thunderbird did import newsgroup subscriptions
323363,2006-01-13 16:11:08,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,WONTFIX,1,smtp connection failure av enabled
323364,2006-01-13 16:19:58,Unassigned,RESOLVED,Message Compose Window,Windows 2000,Thunderbird,WORKSFORME,0,address autocomplete fails list matchesonnickname matchesonname available
323373,2007-05-28 11:40:07,bugzilla@standard8.demon.co.uk,RESOLVED,Migration,Linux,Thunderbird,FIXED,0,fails import smtp servers mozilla suitenetscape
323383,2006-01-13 22:56:23,Unassigned,RESOLVED,General,Linux,Thunderbird,INVALID,1,utf utf characters rendered incorectly windows example iso emails
323395,2006-01-14 02:31:51,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,0,c registered protocol opening eml file
323396,2006-01-14 03:00:23,Unassigned,RESOLVED,Preferences,Mac OS X,Thunderbird,DUPLICATE,0,spell check dutch
323404,2006-01-14 04:45:16,Unassigned,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,1,spell checker does display corrections correctly
323409,2006-01-14 05:58:26,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,WORKSFORME,1,sent mail does appear recipients inbox thunderbird confirms sent mail
323411,2008-08-28 09:18:45,nobody@mozilla.org,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,WORKSFORME,0,rfe provide save attachments option display attachments inline enabled
323427,2006-01-14 08:29:14,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,1,crash attempt save deleted attachment
323435,2006-01-14 09:11:03,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,0,timeout problems amd x dual core processors
323447,2008-05-14 03:07:16,nobody@mozilla.org,RESOLVED,General,Linux,Thunderbird,INCOMPLETE,0,print mht
323448,2006-01-14 11:40:39,Unassigned,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,1,large mbyte attachments pdf zipwont send
323449,2006-01-14 11:52:49,Unassigned,VERIFIED,General,Linux,Thunderbird,DUPLICATE,0,doesnt remove files removing account
323456,2008-08-28 09:18:47,nobody@mozilla.org,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,INVALID,0,responding
323461,2006-01-14 13:52:40,Unassigned,RESOLVED,General,Linux,Thunderbird,INCOMPLETE,1,upgraded tbird loses settings information
323468,2006-01-14 14:57:58,Unassigned,RESOLVED,Installer,Windows XP,Thunderbird,INCOMPLETE,0,thunderbird does work longer
323476,2006-01-14 17:19:16,Unassigned,RESOLVED,Installer,Mac OS X,Thunderbird,DUPLICATE,1,fresh install import mail mozilla crashes nsnetscapeprofilemigratorbaserecursivecopy
323479,2006-01-14 19:03:41,Unassigned,RESOLVED,Address Book,Mac OS X,Thunderbird,INVALID,1,collected addresses directory disappeared edited despite appearing panel
323482,2006-01-14 20:01:45,Unassigned,RESOLVED,General,Windows XP,Thunderbird,WORKSFORME,1,winxp keeps crashing nd time hours continuous online dsl upgraded yesterday causing windows xp shut pc blue screen
323486,2006-01-14 21:14:32,Unassigned,RESOLVED,General,Windows XP,Thunderbird,INCOMPLETE,1,thunderbird times immediately trying download email pop server
323488,2006-01-14 21:17:38,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,INVALID,0,folders subwindow button select columns display hidden
323506,2006-01-15 01:23:40,Unassigned,RESOLVED,Preferences,Windows XP,Thunderbird,DUPLICATE,0,change default charactor encodings
323507,2006-01-15 01:45:50,Unassigned,RESOLVED,Address Book,Windows 98,Thunderbird,DUPLICATE,1,create new card thunderbird address book
323513,2006-01-15 03:18:52,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,0,line added japanese quoted text html compose plaintext reply
323514,2006-02-10 13:26:05,AlexIhrig@thunderbird-mail.de,RESOLVED,General,Linux,Thunderbird,DUPLICATE,0,official german language pack dexpi tb doesnt install
323531,2008-07-02 11:07:39,mkmelin+mozilla@iki.fi,RESOLVED,Mail Window Front End,Windows 2000,Thunderbird,FIXED,1,crash deleting attachments detaching mail compareattachmentpartid
323535,2006-01-15 08:33:03,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,customizing text does work properly cases
323550,2006-01-15 12:35:03,Unassigned,RESOLVED,General,OS/2,Thunderbird,DUPLICATE,0,compose attachmentfilexpathfile doesnt work
323586,2006-01-15 20:37:22,Unassigned,RESOLVED,Message Compose Window,Linux,Thunderbird,WORKSFORME,0,mailto links multiple addresses commaseparated handled properly
323587,2006-01-15 20:41:51,Unassigned,RESOLVED,General,Windows 2000,Thunderbird,DUPLICATE,1,thunderbird crashed autoforward filter encounter nonencoded chinese email subject msgpickrealname
323595,2006-01-15 22:49:52,Unassigned,RESOLVED,Installer,Windows 2000,Thunderbird,INVALID,1,imap server refuse response thunderbird installation directory space example mozilla thunderbird
323596,2006-01-15 22:59:39,Unassigned,RESOLVED,General,Windows XP,Thunderbird,INCOMPLETE,1,wrong messages opened error
323598,2006-01-15 23:04:59,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,bug compact folder using group search
323600,2006-01-15 23:27:08,Unassigned,RESOLVED,Preferences,Mac OS X,Thunderbird,WORKSFORME,0,preferences panes small buttons cropped
323603,2006-01-15 23:51:49,Unassigned,RESOLVED,General,Linux,Thunderbird,INCOMPLETE,0,themesextensions adding causes parentlock created user profile
323609,2006-01-16 01:40:01,Unassigned,RESOLVED,Preferences,Linux,Thunderbird,INVALID,1,window configuration column layout preferences
323620,2006-01-16 05:53:34,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,WORKSFORME,1,imap problems gordano mail server bad uid fetch parsing
323637,2006-01-16 08:48:25,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,DUPLICATE,1,hang caused spell check compose window forwarding large textonly message inline
323655,2006-01-16 11:03:28,Unassigned,RESOLVED,Preferences,Mac OS X,Thunderbird,DUPLICATE,0,autocompletion does work account set use global ldap preferences
323667,2006-01-16 12:30:31,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,0,check wait seconds set email read
323677,2006-01-16 14:22:24,Unassigned,RESOLVED,Migration,Windows XP,Thunderbird,DUPLICATE,1,migration netscape thunderbird missing
323680,2006-01-16 14:34:17,Unassigned,RESOLVED,Security,Windows XP,Thunderbird,INVALID,0,client ssl certificate presented
323681,2006-01-16 14:40:29,Unassigned,RESOLVED,Message Compose Window,Windows XP,Thunderbird,DUPLICATE,0,option insert signature quote forwarding
323682,2006-01-16 14:42:21,Unassigned,RESOLVED,General,Windows XP,Thunderbird,INVALID,1,way enter password mail access
323687,2006-01-16 15:13:42,Unassigned,RESOLVED,Mail Window Front End,Windows 98,Thunderbird,DUPLICATE,0,using pane display quoted portion messages colored markers
323694,2006-01-16 16:09:09,Unassigned,RESOLVED,General,Windows XP,Thunderbird,INCOMPLETE,0,message doesnt
323695,2008-08-28 09:18:49,nobody@mozilla.org,RESOLVED,General,Windows XP,Thunderbird,INCOMPLETE,0,keeps trying update version launchy
323698,2006-01-16 16:19:54,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,FIXED,0,phishing detector complains form tag
323699,2006-01-16 16:22:01,Unassigned,RESOLVED,General,Windows 2000,Thunderbird,INVALID,0,tb blocking links
323705,2006-01-16 17:39:54,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,junk mail doesnt detected folder opened
323726,2006-01-16 23:04:44,Unassigned,RESOLVED,General,Windows XP,Thunderbird,INCOMPLETE,0,thunderbird domain mismatch freezes application
323747,2012-06-09 23:00:28,richard.marti@gmail.com,RESOLVED,Preferences,Mac OS X,Thunderbird,FIXED,1,clarify font prefs outgoing mail utf unicode results strange font behaviour rename languages unicode fonts encodings dialog
323751,2006-01-17 03:09:07,Unassigned,RESOLVED,Preferences,Mac OS X,Thunderbird,DUPLICATE,1,font encodings unaccessible change reopening preferences window
323752,2006-01-17 03:16:21,Unassigned,RESOLVED,General,Linux,Thunderbird,WORKSFORME,1,message display lags message dovecotimap
323757,2006-01-17 04:16:57,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,0,mark read occur replying email
323760,2006-01-17 05:19:59,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,1,delete attachments emails smime signature encryptation
323772,2006-01-17 06:59:25,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,0,indicator shows email currently selected main thunderbird window jumps mail
323792,2006-01-17 10:26:26,Unassigned,RESOLVED,Mail Window Front End,Windows 98,Thunderbird,WORKSFORME,1,wanting print doubleclicking message expand new window hands preparing
323794,2006-01-17 10:34:15,Unassigned,RESOLVED,Mail Window Front End,All,Thunderbird,DUPLICATE,0,jump mail deleting
323804,2006-01-17 12:04:00,Unassigned,RESOLVED,General,Windows XP,Thunderbird,DUPLICATE,1,thunderbird does completely uninstall new installation uses old address book
323819,2008-08-28 09:18:50,nobody@mozilla.org,RESOLVED,Mail Window Front End,MacOS X,Thunderbird,DUPLICATE,0,message box title duplicates prompt string advance unread message
323823,2006-01-17 14:45:55,Unassigned,RESOLVED,Account Manager,Windows XP,Thunderbird,DUPLICATE,0,specify digital signature certificate peridentity basis
323836,2006-01-17 18:34:49,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,INVALID,0,closing thunderbird restarts
323841,2006-01-17 19:48:03,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,WORKSFORME,1,popup delete inboxmsf
323866,2006-01-18 01:57:49,Unassigned,RESOLVED,Mail Window Front End,Windows XP,Thunderbird,DUPLICATE,1,bulky mails disappear drag drop corrupted msf file
